Node,City,Latitude,Longitude
CAIFELP979NP005,CAINTA,14.612262,121.109446
CAIFELP979NP006,CAINTA,14.612262,121.109446
CAIFELP980NP002,CAINTA,14.612048,121.110675
CAIFELP980NP003,CAINTA,14.612048,121.110675
CAIFELP980NP005,CAINTA,14.611918,121.111454
CAIFELP980NP006,CAINTA,14.611918,121.111454
CAIFELP981NP002,CAINTA,14.611889,121.109273
CAIFELP981NP003,CAINTA,14.611889,121.109273
CAIFELP981NP005,CAINTA,14.611691,121.110527
CAIFELP981NP006,CAINTA,14.611691,121.110527
CAIFELP982NP001,CAINTA,14.611793,121.112197
CAIFELP982NP002,CAINTA,14.611793,121.112197
CAIFELP982NP005,CAINTA,14.611459,121.113355
CAIFELP982NP006,CAINTA,14.611459,121.113355
CAIFELP985NP002,CAINTA,14.608099,121.105169
CAIFELP985NP003,CAINTA,14.608099,121.105169
CAIFELP985NP004,CAINTA,14.607692,121.105224
CAIFELP985NP005,CAINTA,14.607692,121.105224
CAIFELP986NP002,CAINTA,14.607534,121.106126
CAIFELP986NP003,CAINTA,14.607534,121.106126
CAIFELP986NP004,CAINTA,14.607517,121.106366
CAIFELP986NP005,CAINTA,14.607517,121.106366
CAIFELP987NP001,CAINTA,14.607291,121.106815
CAIFELP987NP002,CAINTA,14.607291,121.106815
CAIFELP987NP004,CAINTA,14.606557,121.106642
CAIFELP987NP005,CAINTA,14.606557,121.106642
CAIFELP988NP001,CAINTA,14.605969,121.106563
CAIFELP988NP002,CAINTA,14.605969,121.106563
CAIFELP988NP004,CAINTA,14.605798,121.105568
CAIFELP988NP005,CAINTA,14.605798,121.105568
CAIFELP989NP002,CAINTA,14.608033,121.11749
CAIFELP989NP003,CAINTA,14.608033,121.11749
CAIFELP989NP005,CAINTA,14.608736,121.11703
CAIFELP989NP006,CAINTA,14.608736,121.11703
CAIFELP990NP003,CAINTA,14.609646,121.11499
CAIFELP990NP004,CAINTA,14.609646,121.11499
CAIFELP990NP005,CAINTA,14.609893,121.11506
CAIFELP990NP006,CAINTA,14.609893,121.11506
CAIFELP991NP001,CAINTA,14.610539,121.11525
CAIFELP991NP002,CAINTA,14.610539,121.11525
CAIFELP991NP003,CAINTA,14.610931,121.1154
CAIFELP991NP004,CAINTA,14.610931,121.1154
CAIFELP992NP001,CAINTA,14.611722,121.11569
CAIFELP992NP002,CAINTA,14.611722,121.11569
CAIFELP992NP005,CAINTA,14.612168,121.11545
CAIFELP992NP006,CAINTA,14.612168,121.11545
CAIFELP993NP001,CAINTA,14.612432,121.11473
CAIFELP993NP002,CAINTA,14.612432,121.11473
CAIFELP993NP003,CAINTA,14.612582,121.11433
CAIFELP993NP004,CAINTA,14.612582,121.11433
CAIFELP994NP003,CAINTA,14.612772,121.11383
CAIFELP994NP004,CAINTA,14.612772,121.11383
CAIFELP994NP005,CAINTA,14.612183,121.11421
CAIFELP994NP006,CAINTA,14.612183,121.11421
CAIFELP995NP001,CAINTA,14.612241,121.11377
CAIFELP995NP002,CAINTA,14.612241,121.11377
CAIFELP995NP004,CAINTA,14.612376,121.1134
CAIFELP995NP005,CAINTA,14.612376,121.1134
CAIFELP996NP001,CAINTA,14.612913,121.11486
CAIFELP996NP002,CAINTA,14.612913,121.11486
CAIFELP996NP005,CAINTA,14.613443,121.1151
CAIFELP996NP006,CAINTA,14.613443,121.1151
CAIFELP997NP002,CAINTA,14.613915,121.11527
CAIFELP997NP003,CAINTA,14.613915,121.11527
CAIFELP997NP005,CAINTA,14.61427,121.1154
CAIFELP997NP006,CAINTA,14.61427,121.1154
CAIFELP998NP003,CAINTA,14.613607,121.11602
CAIFELP998NP004,CAINTA,14.613607,121.11602
CAIFELPA00NP003,CAINTA,14.626134,121.10636
CAIFELPA01NP007,CAINTA,14.624596,121.10692
CAIFELPA02NP001,CAINTA,14.624523,121.10803
CAIFELPA02NP004,CAINTA,14.625048,121.10829
CAIFELPA02NP005,CAINTA,14.625432,121.10843
CAIFELPA02NP006,CAINTA,14.626519,121.10864
CAIFELPA02NP007,CAINTA,14.626519,121.10864
CAIFELPA03NP001,CAINTA,14.62657,121.10438
CAIFELPA03NP002,CAINTA,14.626549,121.10472
CAIFELPA03NP003,CAINTA,14.626561,121.10563
CAIFELPA03NP004,CAINTA,14.626561,121.10563
CAIFELPA03NP005,CAINTA,14.626558,121.10692
CAIFELPA03NP006,CAINTA,14.626558,121.10692
CAIFELPA03NP007,CAINTA,14.626934,121.10649
CAIFELPA04NP002,CAINTA,14.626909,121.10506
CAIFELPA04NP004,CAINTA,14.627282,121.10516
CAIFELPA04NP006,CAINTA,14.627302,121.10696
CAIFELPA04NP007,CAINTA,14.627632,121.1066
CAIFELPA04NP008,CAINTA,14.627632,121.1066
CAIFELPA05NP002,CAINTA,14.627665,121.10564
CAIFELPA05NP003,CAINTA,14.628122,121.10528
CAIFELPA05NP006,CAINTA,14.627853,121.1079
CAIFELPA05NP007,CAINTA,14.627853,121.1079
CAIFELPA06NP004,CAINTA,14.619548,121.10454
CAIFELPA06NP007,CAINTA,14.619252,121.105756
CAIFELPA07NP003,CAINTA,14.61798,121.10396
CAIFELPA07NP006,CAINTA,14.617288,121.10387
CAIFOLP093NP001,CAINTA,14.61710082,121.0990913
CAIFOLP093NP002,CAINTA,14.61710082,121.0990913
CAIFOLP093NP003,CAINTA,14.61710082,121.0990913
CAIFOLP093NP004,CAINTA,14.61710082,121.0990913
CAIFOLP093NP005,CAINTA,14.61710082,121.0990913
CAIFOLP093NP006,CAINTA,14.61710082,121.0990913
CAIFOLP093NP007,CAINTA,14.61710082,121.0990913
CAIFOLP093NP008,CAINTA,14.61710082,121.0990913
CAIFOLP094NP001,CAINTA,14.61710082,121.0990913
CAIFOLP094NP002,CAINTA,14.61710082,121.0990913
CAIFOLP094NP003,CAINTA,14.61710082,121.0990913
CAIFOLP094NP004,CAINTA,14.61710082,121.0990913
CAIFOLP094NP005,CAINTA,14.61710082,121.0990913
CAIFOLP094NP006,CAINTA,14.61710082,121.0990913
CAIFOLP094NP007,CAINTA,14.61710082,121.0990913
CAIFOLP094NP008,CAINTA,14.61710082,121.0990913
CAIFOLP095NP001,CAINTA,14.61710082,121.0990913
CAIFOLP095NP002,CAINTA,14.61710082,121.0990913
CAIFOLP095NP003,CAINTA,14.61710082,121.0990913
CAIFOLP095NP004,CAINTA,14.61710082,121.0990913
CAIFOLP095NP005,CAINTA,14.61710082,121.0990913
CAIFOLP095NP006,CAINTA,14.61710082,121.0990913
CAIFOLP095NP007,CAINTA,14.61710082,121.0990913
CAIFOLP095NP008,CAINTA,14.61710082,121.0990913
CAIFOLP096NP001,CAINTA,14.61710082,121.0990913
CAIFOLP096NP002,CAINTA,14.61710082,121.0990913
CAIFOLP096NP003,CAINTA,14.61710082,121.0990913
CAIFOLP096NP004,CAINTA,14.61710082,121.0990913
CAIFOLP096NP005,CAINTA,14.61710082,121.0990913
CAIFOLP096NP006,CAINTA,14.61710082,121.0990913
CAIFOLP097NP001,CAINTA,14.61710082,121.0990913
CAIFOLP097NP002,CAINTA,14.61710082,121.0990913
CAIFOLP097NP003,CAINTA,14.61710082,121.0990913
CAIFOLP097NP004,CAINTA,14.61710082,121.0990913
CAILP109NP6,CAINTA,14.61106907,121.1314885
MRDFELP625NP005,PASIG CITY,14.61782691,121.0943379
MRDFELP625NP006,PASIG CITY,14.61782691,121.0943379
MRDFELP625NP007,PASIG CITY,14.61782691,121.0943379
MRDFELP625NP008,PASIG CITY,14.61782691,121.0943379
MRDFELP626NP001,PASIG CITY,14.61782691,121.0943379
MRDFELP626NP002,PASIG CITY,14.61782691,121.0943379
MRDFELP626NP003,PASIG CITY,14.61782691,121.0943379
MRDFELP626NP004,PASIG CITY,14.61782691,121.0943379
MRDFELP629NP005,PASIG CITY,14.61765561,121.0948421
MRNFELP612NP001,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP002,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP003,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP004,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP005,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP006,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP007,PASIG CITY,14.62071441,121.0910323
MRNFELP612NP008,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP001,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP002,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP003,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP004,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP005,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP006,PASIG CITY,14.62071441,121.0910323
MRNFELP613NP007,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP001,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP002,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP003,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP004,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP005,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP006,PASIG CITY,14.62071441,121.0910323
MRNFELP614NP007,PASIG CITY,14.62071441,121.0910323
MRNFELP615NP001,PASIG CITY,14.62071441,121.0910323
MRNFELP615NP002,PASIG CITY,14.62071441,121.0910323
MRNFELP615NP003,PASIG CITY,14.62071441,121.0910323
MRNFELP616NP001,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP002,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP003,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP004,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP005,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP006,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP007,PASIG CITY,14.62128458,121.0914795
MRNFELP616NP008,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP001,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP002,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP003,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP004,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP005,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP006,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP007,PASIG CITY,14.62128458,121.0914795
MRNFELP617NP008,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP001,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP002,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP003,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP004,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP005,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP006,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP007,PASIG CITY,14.62128458,121.0914795
MRNFELP618NP008,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP001,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP002,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP003,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP004,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP005,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP006,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP007,PASIG CITY,14.62128458,121.0914795
MRNFELP619NP008,PASIG CITY,14.62128458,121.0914795
MRNFELP620NP001,PASIG CITY,14.62128458,121.0914795
MRNFELP620NP002,PASIG CITY,14.62128458,121.0914795
MRNFELP620NP003,PASIG CITY,14.62128458,121.0914795
MRNFELP620NP004,PASIG CITY,14.62128458,121.0914795
MRNFELP621NP001,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP002,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP003,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP004,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP005,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP006,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP007,PASIG CITY,14.61702041,121.0942677
MRNFELP621NP008,PASIG CITY,14.61702041,121.0942677
MRNFELP622NP001,PASIG CITY,14.61702041,121.0942677
MRNFELP622NP002,PASIG CITY,14.61702041,121.0942677
MRNFELP622NP003,PASIG CITY,14.61702041,121.0942677
MRNFELP622NP004,PASIG CITY,14.61702041,121.0942677
MRNFELP623NP001,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP002,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP003,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP004,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP005,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP006,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP007,PASIG CITY,14.61741165,121.0942038
MRNFELP623NP008,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP001,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP002,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP003,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP004,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP005,PASIG CITY,14.61741165,121.0942038
MRNFELP624NP006,PASIG CITY,14.61741165,121.0942038
MRNFELP625NP001,PASIG CITY,14.61782691,121.0943379
MRNFELP625NP002,PASIG CITY,14.61782691,121.0943379
MRNFELP625NP003,PASIG CITY,14.61782691,121.0943379
MRNFELP625NP004,PASIG CITY,14.61782691,121.0943379
MRNFELP627NP001,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP002,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP003,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP004,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP005,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP006,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP007,PASIG CITY,14.61713913,121.0947214
MRNFELP627NP008,PASIG CITY,14.61713913,121.0947214
MRNFELP628NP001,PASIG CITY,14.61713913,121.0947214
MRNFELP628NP002,PASIG CITY,14.61713913,121.0947214
MRNFELP628NP003,PASIG CITY,14.61713913,121.0947214
MRNFELP628NP004,PASIG CITY,14.61713913,121.0947214
MRNFELP629NP001,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP002,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP003,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP004,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP006,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP007,PASIG CITY,14.61765561,121.0948421
MRNFELP629NP008,PASIG CITY,14.61765561,121.0948421
MRNFELP630NP001,PASIG CITY,14.61765561,121.0948421
MRNFELP630NP002,PASIG CITY,14.61765561,121.0948421
MRNFELP630NP003,PASIG CITY,14.61765561,121.0948421
MRNFELP630NP004,PASIG CITY,14.61765561,121.0948421
MRNFELP631NP001,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP002,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP003,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP004,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP005,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP006,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP007,PASIG CITY,14.61716509,121.0950728
MRNFELP631NP008,PASIG CITY,14.61716509,121.0950728
MRNFELP632NP001,PASIG CITY,14.61716509,121.0950728
MRNFELP632NP002,PASIG CITY,14.61716509,121.0950728
MRNFELP632NP003,PASIG CITY,14.61716509,121.0950728
MRNFELP632NP004,PASIG CITY,14.61716509,121.0950728
MRNFELP633NP001,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP002,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP003,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP004,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP005,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP006,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP007,PASIG CITY,14.61764523,121.0951747
MRNFELP633NP008,PASIG CITY,14.61764523,121.0951747
MRNFELP634NP001,PASIG CITY,14.61764523,121.0951747
MRNFELP634NP002,PASIG CITY,14.61764523,121.0951747
MRNFELP634NP003,PASIG CITY,14.61764523,121.0951747
MRNFELP634NP004,PASIG CITY,14.61764523,121.0951747
MRNFELP770NP002,PASIG CITY,14.621759,121.092639
MRNFELP770NP003,PASIG CITY,14.621941,121.092773
MRNFELP770NP004,PASIG CITY,14.621955,121.093071
MRNFELP770NP005,PASIG CITY,14.621955,121.093071
MRNFELP770NP006,PASIG CITY,14.619571,121.092513
MRNFELP770NP007,PASIG CITY,14.619571,121.092513
MRNFELP770NP008,PASIG CITY,14.61889,121.092072
MRNFELP771NP001,PASIG CITY,14.618826,121.091479
MRNFELP771NP002,PASIG CITY,14.619658,121.092091
MRNFELP771NP003,PASIG CITY,14.61999,121.09215
MRNFELP771NP004,PASIG CITY,14.61999,121.09215
MRNFELP771NP005,PASIG CITY,14.620873,121.09219
MRNFELP771NP006,PASIG CITY,14.620873,121.09219
MRNFELP771NP007,PASIG CITY,14.621839,121.092263
MRNFELP771NP008,PASIG CITY,14.621839,121.092263
MRNFELP772NP002,PASIG CITY,14.619438,121.089457
MRNFELP772NP003,PASIG CITY,14.619597,121.08949
MRNFELP772NP005,PASIG CITY,14.620032,121.089631
MRNFELP772NP006,PASIG CITY,14.620516,121.08976
MRNFELP772NP007,PASIG CITY,14.620901,121.089851
MRNFELP773NP001,PASIG CITY,14.619841,121.089076
MRNFELP773NP003,PASIG CITY,14.620242,121.088679
MRNFELP773NP004,PASIG CITY,14.620242,121.088679
MRNFELP773NP005,PASIG CITY,14.62115,121.088808
MRNFELP773NP006,PASIG CITY,14.621533,121.08887
MRNFELP773NP007,PASIG CITY,14.621965,121.088951
MRNFELP774NP001,PASIG CITY,14.61979,121.09159
MRNFELP774NP002,PASIG CITY,14.61979,121.09159
MRNFELP774NP003,PASIG CITY,14.620371,121.091606
MRNFELP774NP004,PASIG CITY,14.621018,121.091675
MRNFELP774NP005,PASIG CITY,14.621515,121.09172
MRNFELP774NP006,PASIG CITY,14.621515,121.09172
MRNFELP774NP007,PASIG CITY,14.621651,121.09171
MRNFELP774NP008,PASIG CITY,14.621651,121.09171
MRNFELP775NP001,PASIG CITY,14.62196,121.091691
MRNFELP775NP002,PASIG CITY,14.621966,121.09055
MRNFELP775NP003,PASIG CITY,14.621966,121.09055
MRNFELP775NP004,PASIG CITY,14.621955,121.090655
MRNFELP775NP005,PASIG CITY,14.621727,121.09014
MRNFELP775NP006,PASIG CITY,14.621727,121.09014
MRNFELP775NP007,PASIG CITY,14.621933,121.09006
MRNFELP775NP008,PASIG CITY,14.621932,121.08958
PSGFELP186NP001,PASIG CITY,14.60312995,121.0977839
PSGFELP186NP002,PASIG CITY,14.60312995,121.0977839
PSGFELP186NP003,PASIG CITY,14.60309807,121.0969665
PSGFELP186NP004,PASIG CITY,14.60301782,121.0963094
PSGFELP186NP005,PASIG CITY,14.60339695,121.0949888
PSGFELP186NP006,PASIG CITY,14.60344479,121.0941898
PSGFELP186NP007,PASIG CITY,14.60288611,121.0939203
PSGFELP186NP008,PASIG CITY,14.60233051,121.0941037
PSGFELP187NP001,PASIG CITY,14.60312855,121.1010017
PSGFELP187NP002,PASIG CITY,14.60235844,121.1001384
PSGFELP187NP003,PASIG CITY,14.6024759,121.0996386
PSGFELP187NP004,PASIG CITY,14.60252896,121.0990945
PSGFELP187NP005,PASIG CITY,14.6014998,121.1000635
PSGFELP187NP006,PASIG CITY,14.60300466,121.1017726
PSGFELP187NP007,PASIG CITY,14.60302803,121.1020393
PSGFELP187NP008,PASIG CITY,14.60362801,121.1028299
PSGFELP188NP001,PASIG CITY,14.60095339,121.1007637
PSGFELP188NP002,PASIG CITY,14.60095339,121.1007637
PSGFELP188NP003,PASIG CITY,14.60081875,121.1016581
PSGFELP188NP004,PASIG CITY,14.60021614,121.1006831
PSGFELP188NP005,PASIG CITY,14.60028135,121.1018575
PSGFELP188NP006,PASIG CITY,14.60022867,121.102369
PSGFELP188NP007,PASIG CITY,14.59945852,121.102295
PSGFELP188NP008,PASIG CITY,14.59945852,121.102295
PSGFELP189NP001,PASIG CITY,14.6032629,121.1033159
PSGFELP189NP002,PASIG CITY,14.60442686,121.1040526
PSGFELP189NP003,PASIG CITY,14.60442686,121.1040526
PSGFELP189NP004,PASIG CITY,14.60460126,121.104523
PSGFELP189NP005,PASIG CITY,14.6032629,121.1033159
PSGFELP189NP006,PASIG CITY,14.60212371,121.1086305
PSGFELP189NP007,PASIG CITY,14.60148317,121.1087519
PSGFELP189NP008,PASIG CITY,14.60460126,121.104523
PSGFELP190NP001,CAINTA,14.6057105,121.1055327
PSGFELP190NP002,CAINTA,14.60648788,121.1066441
PSGFELP190NP003,CAINTA,14.60648788,121.1066441
PSGFELP190NP004,CAINTA,14.60712505,121.1067103
PSGFELP190NP005,PASIG CITY,14.60820254,121.1033859
PSGFELP190NP006,PASIG CITY,14.60801449,121.1028182
PSGFELP190NP007,PASIG CITY,14.60808439,121.1024637
PSGFELP190NP008,PASIG CITY,14.6089946,121.1022174
PSGFELP198NP008,PASIG CITY,14.600598,121.09666
PSGFELP199NP001,PASIG CITY,14.59988042,121.0947633
PSGFELP199NP002,PASIG CITY,14.59971707,121.0953266
PSGFELP199NP003,PASIG CITY,14.59946195,121.0958652
PSGFELP199NP004,PASIG CITY,14.59926557,121.0957457
PSGFELP199NP005,PASIG CITY,14.59956473,121.0950307
PSGFELP199NP006,PASIG CITY,14.59946236,121.0946324
PSGFELP199NP007,PASIG CITY,14.59931441,121.095028
PSGFELP199NP008,PASIG CITY,14.59913402,121.0943011
PSGFELP200NP001,PASIG CITY,14.60750978,121.0951545
PSGFELP200NP002,PASIG CITY,14.60718274,121.0953959
PSGFELP200NP003,PASIG CITY,14.60792246,121.0955327
PSGFELP200NP004,PASIG CITY,14.60613156,121.0956212
PSGFELP200NP005,PASIG CITY,14.60636515,121.097767
PSGFELP200NP006,PASIG CITY,14.6063989,121.0981452
PSGFELP200NP007,PASIG CITY,14.6063989,121.0981452
PSGFELP200NP008,PASIG CITY,14.60792246,121.0955327
PSGFELP307NP001,PASIG CITY,14.61526557,121.0913063
PSGFELP307NP002,PASIG CITY,14.61526557,121.0913063
PSGFELP307NP003,PASIG CITY,14.61526557,121.0913063
PSGFELP307NP004,PASIG CITY,14.61526557,121.0913063
PSGFELP307NP005,PASIG CITY,14.61526557,121.0913063
PSGFELP307NP006,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP001,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP002,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP003,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP004,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP005,PASIG CITY,14.61526557,121.0913063
PSGFELP308NP006,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP001,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP002,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP003,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP004,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP005,PASIG CITY,14.61526557,121.0913063
PSGFELP309NP006,PASIG CITY,14.61526557,121.0913063
PSGFELP310NP001,PASIG CITY,14.61536168,121.090629
PSGFELP310NP002,PASIG CITY,14.61536168,121.090629
PSGFELP310NP003,PASIG CITY,14.61536168,121.090629
PSGFELP310NP004,PASIG CITY,14.61536168,121.090629
PSGFELP310NP005,PASIG CITY,14.61536168,121.090629
PSGFELP310NP006,PASIG CITY,14.61536168,121.090629
PSGFELP311NP001,PASIG CITY,14.61536168,121.090629
PSGFELP311NP002,PASIG CITY,14.61536168,121.090629
PSGFELP311NP003,PASIG CITY,14.61536168,121.090629
PSGFELP311NP004,PASIG CITY,14.61536168,121.090629
PSGFELP311NP005,PASIG CITY,14.61536168,121.090629
PSGFELP311NP006,PASIG CITY,14.61536168,121.090629
PSGFELP312NP001,PASIG CITY,14.61536168,121.090629
PSGFELP312NP002,PASIG CITY,14.61536168,121.090629
PSGFELP312NP003,PASIG CITY,14.61536168,121.090629
PSGFELP312NP004,PASIG CITY,14.61536168,121.090629
PSGFELP312NP005,PASIG CITY,14.61536168,121.090629
PSGFELP312NP006,PASIG CITY,14.61536168,121.090629
PSGFELP313NP001,PASIG CITY,14.61536168,121.090629
PSGFELP313NP002,PASIG CITY,14.61536168,121.090629
PSGFELP313NP003,PASIG CITY,14.61536168,121.090629
PSGFELP314NP001,PASIG CITY,14.61533409,121.0899786
PSGFELP314NP002,PASIG CITY,14.61533409,121.0899786
PSGFELP314NP003,PASIG CITY,14.61533409,121.0899786
PSGFELP314NP004,PASIG CITY,14.61533409,121.0899786
PSGFELP314NP005,PASIG CITY,14.61533409,121.0899786
PSGFELP314NP006,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP001,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP002,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP003,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP004,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP005,PASIG CITY,14.61533409,121.0899786
PSGFELP315NP006,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP001,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP002,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP003,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP004,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP005,PASIG CITY,14.61533409,121.0899786
PSGFELP316NP006,PASIG CITY,14.61533409,121.0899786
PSGFELP448NP001,PASIG CITY,14.60432073,121.1036253
PSGFELP448NP002,PASIG CITY,14.60502134,121.1038711
PSGFELP448NP003,PASIG CITY,14.60494713,121.1034539
PSGFELP448NP004,PASIG CITY,14.60574377,121.1035125
PSGFELP448NP005,PASIG CITY,14.60550397,121.1041937
PSGFELP448NP006,PASIG CITY,14.60460126,121.104523
PSGFELP448NP007,PASIG CITY,14.60617305,121.1047558
PSGFELP448NP008,PASIG CITY,14.60663194,121.1046118
PSGFELP449NP001,PASIG CITY,14.60628025,121.1039761
PSGFELP449NP002,PASIG CITY,14.6065372,121.103602
PSGFELP449NP003,PASIG CITY,14.60668385,121.1032962
PSGFELP449NP004,PASIG CITY,14.60690854,121.1029388
PSGFELP449NP005,PASIG CITY,14.60758295,121.1024697
PSGFELP449NP006,PASIG CITY,14.60758295,121.1024697
PSGFELP449NP007,PASIG CITY,14.60753291,121.1030764
PSGFELP449NP008,PASIG CITY,14.60753291,121.1030764
PSGFELP456NP001,PASIG CITY,14.61067003,121.0997559
PSGFELP456NP002,PASIG CITY,14.61006071,121.0996554
PSGFELP456NP003,PASIG CITY,14.60968448,121.0996516
PSGFELP456NP004,PASIG CITY,14.60911921,121.0996004
PSGFELP456NP005,PASIG CITY,14.60882351,121.0995598
PSGFELP456NP006,PASIG CITY,14.60836299,121.0995192
PSGFELP456NP007,PASIG CITY,14.60781522,121.0995131
PSGFELP456NP008,PASIG CITY,14.60781522,121.0995131
PSGFELP457NP001,PASIG CITY,14.60961784,121.0991852
PSGFELP457NP002,PASIG CITY,14.60892223,121.0990716
PSGFELP457NP003,PASIG CITY,14.61010706,121.0992474
PSGFELP457NP004,PASIG CITY,14.61068287,121.0993121
PSGFELP457NP005,PASIG CITY,14.61104075,121.0993614
PSGFELP457NP006,PASIG CITY,14.61148122,121.099388
PSGFELP457NP007,PASIG CITY,14.61118023,121.0985174
PSGFELP457NP008,PASIG CITY,14.61118023,121.0985174
PSGFELP458NP001,PASIG CITY,14.61048466,121.0984416
PSGFELP458NP002,PASIG CITY,14.61013412,121.0983922
